analysis_sample_rate,bit_rate,length,replay_gain,sample_rate,codec,downmix,md5_encoded,track_id,danceability,femaleness,acousticness,aggressiveness,electronicity,happiness,festiveness,relaxation,sadness,brightness,tonality,insrumentalness
44100,128111,30.04079437,2.728822708,22050,mp3,mix,56bb56ed1d39769393aa404007f273ed,TRRUCAI128F93065AC,0.011564254,0.969545841,0.73710674,0.106820054,0.016162267,0.074796632,0.013649902,0.999985933,0.866161942,0.292733938,0.73197633,0.999999702
44100,128056,60.08161163,-10.48662758,22050,mp3,mix,dedafa4ae117edab6e3e13adc4aca68e,TRMBNTU12903CD5FD2,0.650624752,0.888004899,0.137825966,0.176001579,0.809806585,0.167286858,0.305320948,0.839312375,0.228156105,0.004660339,0.088877171,0.105229415
44100,64028,60.02936554,-10.68571854,22050,mp3,mix,f7fa9fd4cd237b204b7c46968fca0b58,TRITNNU128F427A98D,1.48E-05,0.891678751,0.993793845,8.17E-07,0.149226919,0.817596376,0.0361697,0.859461784,0.941110015,0.951125443,0.989835739,0.000861556
44100,64028,60.02936554,-8.845544815,22050,mp3,mix,1284f6c8e07276b02e50fc657f521d8d,TRIUQFC128F421DC8A,0.948845208,0.696083307,0.052229904,0.263824135,0.871461332,0.330501109,0.579267442,0.82526803,0.272562891,0.037423383,0.048092991,0.5
44100,128056,60.02936554,-14.39128113,22050,mp3,mix,3473bd0e2aaa27f4d46e37b602b68776,TRBTXFT128F931CF95,0.031595815,0.712048829,0.607434571,0.038535457,0.288613975,0.949269891,0.541509986,0.74654299,0.669207096,0.843330324,0.014948722,0.016740544
44100,128056,60.02936554,-6.133073807,22050,mp3,mix,df1a0ab28706fae9caf6fcb415b0fdbf,TRDBRIX128F9310043,0.087618895,0.995576084,0.713097394,0.008493957,0.04871143,0.724531174,0.061654933,0.170635775,0.846743047,0.538932443,0.931145191,0.000437441
44100,128056,60.02936554,-7.813171387,22050,mp3,mix,95b3597e0edeab91fc30445022f72e9a,TRJZGZV128F930D83B,0.008373825,0.620890319,0.583592653,0.07755129,0.929423511,0.039174449,0.00668756,0.962587714,0.458364248,0.001989225,1.38E-05,0.386494845
44100,128111,30.04081726,-7.924436569,44100,mp3,mix,3f566403a76aa25f5eef153cdf58550c,TRAOUEB128F423D59E,0.103746906,0.078632183,0.916956127,0.015236368,0.164827794,0.253130406,0.067654483,0.989769757,0.548816323,0.967032254,0.13453874,0.685226142
44100,128056,60.02936554,-0.320549011,22050,mp3,mix,e39ef971c7da802b6ebfcd756534d8b9,TRBVAPA128F933C415,3.33E-09,0.684606791,0.999430299,7.53E-07,0.008302013,0.739115477,8.93E-05,0.953002214,0.935944796,0.29880327,0.792723179,0.99999845
44100,128056,60.08161163,-12.24656677,22050,mp3,mix,ee59578b260784c26bd57c9c432acbc5,TRXCDPV12903CD0141,0.980146229,0.942369819,0.152880281,0.04397323,0.637402594,0.055089649,0.622208774,0.557183445,0.111211866,0.441090375,0.069753431,0.193654582
44100,64055,30.04079437,-13.60343933,22050,mp3,mix,810a24ebe21934df6002e31970b25dcd,TROFPLX128F424CC3C,0.850203514,0.807158113,0.352630913,0.036093768,0.665563643,0.411443502,0.398168474,0.517961979,0.345416337,0.808309674,0.990216494,0.475268573
44100,64028,60.02936554,-9.474931717,22050,mp3,mix,74ac781f32060f090f45d5636781b224,TRBAADF128F423CCD2,1.32E-10,0.545453072,4.76E-06,0.999190032,0.187433094,0.726061583,0.872957945,0.014250311,0.031748865,0.264962256,0.472619832,3.17E-05
44100,128056,60.08161163,-14.46647835,22050,mp3,mix,c5c93d87e37b3da93bdca2aeb1ef08bb,TRZBVOV12903CFF033,0.027692733,0.314904779,0.876268446,6.74E-07,0.148950413,0.032090843,0.006009763,0.97474277,0.920547664,0.332576185,0.019005984,0.423823625
44100,128056,60.02936554,-11.09696198,22050,mp3,mix,c0959b42428021ae244f97486cb91ee6,TRKICTI128F930B7A7,0.99772495,0.978764713,0.081130914,0.127734393,0.980954945,0.207363516,0.553066492,0.530191004,0.19812119,0.040494598,0.010024155,0.585926712
44100,64059,60.02936554,-7.990568161,22050,mp3,mix,217616c592770dfba00b6839e9713ef9,TRTHFEG128E07937BE,0.841448724,0.014728407,0.029174415,0.78712368,0.484772831,0.650194645,0.569135487,0.179658711,0.040943548,0.018904582,0.732021511,0.034680143
44100,64110,30.04079437,-15.1336956,22050,mp3,mix,a0f54ca57638e797304c8a92d10a6c42,TRTBMHM128F4299BFC,0.071674131,0.653390527,0.292827278,0.015065167,0.512890875,0.455644667,0.27435115,0.304217786,0.39347294,0.587279797,0.966227889,0.017497011
44100,64055,30.04079437,-13.95922661,22050,mp3,mix,b2165c7ad869a01d39739000b6f14596,TRRVZLH128F42746B4,0.178512409,0.718956828,0.031806868,0.75405544,0.110259563,0.768078387,0.382717609,0.153967693,0.103850931,0.987127423,0.781260729,0.006828178
44100,128056,60.02936554,-12.24738693,22050,mp3,mix,409eeb02ed605834876b3eea79f7e10b,TRYGXQR128F42B989B,0.007803078,0.354192972,0.98861295,0.006116854,0.032048717,0.007429817,0.001631271,0.989663839,0.951977909,0.889151275,0.933876038,0.002453333
44100,128000,60.08163452,-14.35709381,44100,mp3,mix,8b5629d530941cf2c034a2c83aec73a0,TRALXTP128F93093AD,0.582402706,0.304497242,0.709756017,0.005265716,0.015209438,0.240849093,0.06579306,0.211363718,0.830474734,0.983919621,0.98973459,0.00155022
44100,128055,60.10773087,-11.49119759,22050,mp3,mix,5949d00a729f6c13ee0b76d93d2ef37a,TRBAQNJ128F9355313,0.050713878,0.720005989,0.878691792,0.192178413,0.4512721,0.075922132,0.018137168,0.97468698,0.844823658,0.043154992,0.724011779,0.985270679
44100,128111,30.09092903,-10.71972466,22050,mp3,mix,38ea1b7a66c15e8047a09beaa57e72be,TRTNBDR12903CB5525,0.022146525,0.944334984,0.998001099,0.006822126,0.488108128,0.025127437,0.010783131,0.992964208,0.961365521,0.039893251,0.640830278,0.066567443
44100,128056,60.02936554,-11.79689598,22050,mp3,mix,8ba1cd4b6e81a705dcd3acd0393c62dd,TRMWOJZ12903D09F98,0.999823451,0.744654536,0.049640331,0.999999881,0.973067462,0.205210716,0.315919846,0.118423209,0.048551612,0.004633598,0.009383882,0.005408891
44100,128056,60.02936554,-7.94588089,22050,mp3,mix,9ab85e5680e50a131bf3ffe60340bfa2,TRYKXBA12903CE7073,0.014726777,0.819392979,0.972532511,0.033254556,0.027848653,0.452458292,0.006624282,0.989658833,0.887668669,0.987922132,0.993285477,0.021217033
44100,64028,60.15997696,-13.21886826,22050,mp3,mix,f99088aaf5e355d1747605d991f8b74b,TRSUSSF128F427071C,0.397420526,0.30082193,2.26E-06,0.986682773,0.686492443,0.523305893,0.775330424,0.014566144,0.010073007,0.267241746,0.131804392,0.001294308
44100,128111,30.04079437,-7.63442421,22050,mp3,mix,73db7652d3181c5280efc4a0f0673f8f,TREDKLG128F9327D4F,0.141692132,0.640757918,0.737711549,0.139352858,0.788684666,0.201528609,0.06238227,0.5528,0.448606312,0.059761282,0.639397264,0.520687282
44100,128056,60.08161163,-13.22208023,22050,mp3,mix,e1bb2fdf5fad60919490ea4dfefb88fa,TRFWQZR12903CBE715,0.036541168,0.443681091,8.44E-07,0.999562144,0.758455694,0.17120108,0.883137643,0.026737824,0.011491969,0.061687768,0.004107482,0.000687878
44100,128000,60.05551147,-9.699644089,44100,mp3,mix,7a46bca31afdfd22a0b6f60697c955cd,TRBTSPS128F9312F2A,0.989293456,0.701997995,0.157591999,0.5,0.376816243,0.177660838,0.681269765,0.560568869,0.385970145,0.52442205,0.284934103,0.321166009
44100,128111,30.04081726,-13.7224369,44100,mp3,mix,35928e2c015ad4324fd4a377929abd3e,TRNLWEY128F92DD294,0.881927252,0.968845248,0.119505212,0.007563014,0.34555158,0.801594257,0.204816803,0.821723819,0.408663779,0.89750284,0.904312134,0.237128004
44100,128111,30.04081726,-8.676965714,44100,mp3,mix,f2c2eefc90f63328403038eb931878e7,TRPMJTP128F92E1912,0.062446442,0.985447168,0.932819247,0.006306666,0.020604881,0.206221327,0.035862863,0.976588368,0.928637028,0.990290999,0.938542545,0.000549847
44100,128111,30.09092903,-1.417882919,22050,mp3,mix,11aed50d900beac82d0029cdc12ba3fe,TRLEUSJ128F428108B,0.554815531,0.908922493,0.701110601,3.75E-07,0.547237098,0.402401328,0.104493201,0.732970595,0.755361378,0.972658515,0.993712723,0.26408118
44100,128056,60.08161163,-4.668575287,22050,mp3,mix,18d8e419ae10b70086c8a095b99b05fe,TRKFMIY12903CC5B9F,0.999994099,0.62202543,0.006005663,2.73E-06,0.99891293,0.22951448,0.04216202,0.844468594,0.5,0.806882143,5.11E-07,0.9911322
44100,64055,30.04079437,-3.733213425,22050,mp3,mix,3a81f4a59af79e5a4368142ca3edac66,TRHVMFG128F42AAFF9,0.022985931,0.082521483,0.296936303,0.035788316,0.240471914,0.082076721,0.010362529,0.979810476,0.517670631,0.093147591,0.006732331,0.999997795
44100,128111,30.04081726,-15.44832802,44100,mp3,mix,0e2ed5b7e3888b5a2d594af91fe5b6fd,TRACYGP128F9342B19,0.161043286,0.993080258,0.784228027,2.09E-06,0.080540977,0.858914495,0.051993109,0.813851357,0.752138317,0.994681597,0.801316381,0.006608807
44100,128111,30.04081726,-9.011615753,44100,mp3,mix,e507413f85a18f8cf15c250fe718967c,TRIHGRZ128F426388F,0.3019678,0.523297489,0.742437541,0.020373233,0.144312575,0.703511357,0.26954034,0.338133126,0.728743792,0.975377381,0.977023602,0.003785681
44100,128056,60.08161163,-11.53904152,22050,mp3,mix,87bb521bba903d6966d5dc655b7853e6,TRWRQPK128F42548DC,0.215886936,0.74227035,0.430918485,0.065014087,0.434584439,0.715105057,0.171079352,0.112519093,0.480433196,0.350282758,0.863831997,0.1220669
44100,64028,60.02936554,-13.84702873,22050,mp3,mix,eadf6ceca4528a88ca1fc3cee9401cc3,TRZHJHI128F427D217,0.825069368,0.090439513,0.04981171,0.619333327,0.118280038,0.399172097,0.517697811,0.157226682,0.133642018,0.993057966,0.988906682,0.021429097
44100,128113,29.54448891,-7.038087845,44100,mp3,mix,28b37bf5c4613f7e88b11d36fc32c596,TRJNGZT128F42662C1,0.038289383,0.193755627,0.906119943,0.009828713,0.378568709,0.127052993,0.030021528,0.991883218,0.896432638,0.97054714,0.854582369,0.937315166
44100,128111,30.04081726,-13.32119942,44100,mp3,mix,30af5e563c5440b265b1468396c233cb,TROBCHR128F93038EF,0.352919191,0.330325097,4.84E-07,0.979216099,0.035184138,0.808865726,0.540248513,0.014083239,0.032698289,0.994364619,0.976472616,0.009859704
44100,128056,60.08161163,-10.3398819,22050,mp3,mix,376dd9641059ed1319487d182d4c7a2a,TRWELOV12903CD4868,0.224175349,0.444939703,0.165995181,0.889451206,0.403260827,0.196069404,0.226105317,0.739934981,0.170203641,0.029098742,0.004416287,0.000318841
44100,128111,30.04081726,-16.64694786,44100,mp3,mix,8944aff4bf26df0326b4d50cba1715d3,TRDFMBA128E078B02A,0.793138802,0.085167922,0.002938487,0.925127089,0.824512124,0.388512373,0.875136793,0.003651225,0.026367467,0.201944277,0.717365146,0.002037766
44100,128111,30.04081726,-14.08982277,44100,mp3,mix,414d2fceacd1763b6189e28cb982cd1e,TRBQYVB128F4299865,0.933330834,0.146616817,0.179581583,0.431130379,0.902034461,0.242861092,0.6456967,0.900317729,0.312012374,0.70324868,0.847513437,0.867565393
44100,128056,60.08161163,-16.11913681,22050,mp3,mix,b292f70fc96bcbf39af1d7147a92386b,TRIBKZH128F92FD330,0.213737398,0.438065231,1.93E-06,0.996153653,0.94521004,0.091198005,0.820351541,0.013445104,0.017847521,0.00312907,4.48E-06,0.001162958
44100,64111,30.04079437,-15.44332695,22050,mp3,mix,418374b1e5dc09426974d6b9848ebce0,TRVZEXH128F4260E11,0.031294048,0.323076099,0.025134634,0.878773272,0.075244367,0.879429698,0.301613033,0.438025534,0.333776325,0.996054173,0.819446325,0.034219299
44100,128056,60.08161163,-11.71173668,22050,mp3,mix,70176a57a733c8d7485c1664b05c9e83,TRMEXJW12903CEB6DB,0.087049238,0.547184765,0.175570428,0.008430456,0.250472009,0.900645435,0.257422,0.376026571,0.441745549,0.953944206,0.944500268,0.009278156
44100,64028,60.02936554,-11.82570457,22050,mp3,mix,d51bd4a4bf93f3995fbd1f7e9a1e44cc,TRGLLKM128F146395B,0.053048052,0.526055872,0.025632896,0.776735067,0.407178611,0.512323022,0.165063187,0.049290046,0.494065583,0.928001761,0.908713937,0.071862109
44100,128056,60.02936554,-2.843894959,22050,mp3,mix,adf6375f18749c879260b19b1e11e45b,TRENNEB12903CD3554,0.059461106,0.937441409,0.950396895,0.202220857,0.494041204,0.306474149,0.03263329,0.986694217,0.949994087,0.271177292,0.955805242,0.078168787
44100,64028,60.02936554,5.143232346,22050,mp3,mix,4973778fd79f643d7ead7e1fd548a2ee,TRIKVNZ128F422CFE0,0.008303558,0.865830719,0.967833817,0.062073231,0.044610027,0.079338983,0.001387025,0.999992073,0.901536465,0.84227705,0.957708716,0.99587065
44100,128056,60.08161163,-4.809265137,22050,mp3,mix,4722bf288999007683cb643ad528e30b,TRKCCWF12903CEF5FF,0.016508974,0.127671063,0.903618813,0.01293145,0.163834423,0.005334002,0.009666007,0.975968957,0.775695443,0.147370756,0.102723382,0.060572483
44100,64055,30.06691551,-14.80035973,22050,mp3,mix,0291089d45856aa6f7ad8988996316be,TRDTYSN128F14A5A94,0.005373693,0.376021266,1.74E-07,0.999353349,0.540000379,0.413988113,0.664927602,0.019199321,0.015824636,0.635008276,0.177344546,0.007815038
44100,63790,29.98857117,-14.44971657,44100,mp3,mix,2b54cd50f7c387e762c4bda066896b58,TRYMZZS128F1492BA4,0.084400274,0.112152241,0.05358278,0.267556965,0.335187554,0.933687985,0.5,0.045347515,0.097922616,0.986240208,0.985929072,0.106972769
44100,128056,60.02936554,-3.317453384,22050,mp3,mix,4e0d1d817c497c9efbd9eeb3a4785ebc,TROXGUM128F9347B57,0.781818092,0.82236582,0.610003889,0.130960509,0.901598811,0.454467028,0.07371904,0.838045299,0.879673481,0.446347386,0.916896522,0.806231797
44100,64028,60.02936554,-14.95979881,22050,mp3,mix,a3a81ccf4a199dedcf6df9e015cc49f5,TRDSROR128E079224B,0.020132149,0.612908363,2.51E-08,0.999900937,0.218094423,0.611056685,0.368980795,0.041179985,0.021422712,0.872983277,0.466794133,0.012098456
44100,128056,60.02936554,-17.49606895,22050,mp3,mix,8f4f4bd8894a6fddd6118e9a1013b5d3,TRZXALF12903CC75DF,0.980904758,0.996889114,0.116679668,0.337469846,0.872604728,0.022602772,0.557752073,0.790367842,0.3829346,0.345158935,0.676832974,0.493636161
44100,128111,30.04079437,-14.46461678,22050,mp3,mix,2c4aadc9fb1ce7846f094b82b1402216,TRTENND128F4287AC8,0.028473688,0.693077326,0.026959313,0.27446264,0.351866245,0.991649747,0.477835953,0.290318549,0.235444322,0.913014412,0.94982636,0.002538409
44100,128056,60.08161163,-12.50464058,22050,mp3,mix,993577ffadee9f953f3c8ff972ce3700,TRIHSIH12903CD6546,0.048323222,0.856376708,0.757811725,0.003537339,0.044928286,0.890588939,0.087407686,0.843101442,0.856967747,0.384077728,0.101282232,0.625135601
44100,128111,30.04081726,-16.22150803,44100,mp3,mix,38ec74f387ee7e984e9e835970b3de82,TRCGVHG128F42A6C1F,0.999485075,0.199066237,0.031123305,0.031027138,0.531960666,0.489134818,0.46714142,0.316325158,0.220806912,0.962895513,0.918260038,0.016034905
44100,128056,60.02936554,-15.02178383,22050,mp3,mix,f170151a3af5d15474723eae4a526920,TROCEMG12903CBEF9B,0.99383384,0.795895815,0.006936872,0.554069996,0.960536242,0.931573689,0.89814347,0.368494719,0.067559697,0.925379157,0.201306522,0.042770613
44100,128056,60.02936554,-12.99258995,22050,mp3,mix,f1d1002a073dd0b4e7cb67c9f8af5ac5,TRWLIPX128F92F99DB,0.067059889,0.899741173,0.085324027,0.481776416,0.5,0.631810844,0.340511322,0.162845597,0.086251512,0.079743192,0.982444465,0.002831321
44100,128111,30.04081726,-13.59371758,44100,mp3,mix,bf4889606905e2a71da5db8f067ae303,TRPAURR128F424848D,0.626915932,0.15125002,0.007854367,0.91863358,0.374279916,0.306729883,0.537014842,0.020671673,0.038982108,0.05326803,0.604735017,0.001366025
44100,128111,30.04081726,-3.15754509,44100,mp3,mix,c3dd9fc5ed7fcec0f59b71f2cdb63e8c,TRQBDWK128F42855CF,0.025394188,0.612174153,0.483458519,0.02888047,0.249644965,0.385928839,0.021996591,0.979317904,0.217255995,0.670924187,0.975350499,0.000205857
44100,128111,30.04081726,-11.71849442,44100,mp3,mix,9356feb9bcaeac8024fdf6b9d801724e,TRRBZPD128F92EDFF5,0.505077004,0.011580233,0.73186022,0.026024371,0.55748415,0.060530342,0.111024596,0.311135948,0.261009932,0.976798475,0.864812136,0.515852451
44100,64056,60.02936554,-12.68037415,22050,mp3,mix,7627897043c29355cca65629679c4852,TRXOVKW128E07820A6,3.52E-07,0.527036548,0.004038478,0.850429893,0.259070307,0.942334771,0.724076867,0.11419744,0.392210037,0.999993265,0.701413751,0.00527013
44100,64055,30.06691551,-13.45850372,22050,mp3,mix,e9f38aa6d93f89725299c080473fe1fc,TROCMVK128F4231344,0.990334809,0.341748148,0.020867057,0.836919069,0.87200743,0.596028864,0.576405644,0.115053006,0.088623255,0.30592382,0.085365213,0.116167165
44100,128056,60.02936554,-7.300701141,22050,mp3,mix,5763451bac3332ede8766e0e3ac67bec,TRHJNPI128F934C2B4,0.999999821,0.727490485,3.92E-06,0.744953573,0.997884691,0.53061825,0.944176316,0.81096071,0.022953583,0.34191218,8.39E-07,0.999981225
44100,128056,60.08161163,-4.14478302,22050,mp3,mix,83cc59a3fec06697dd16d994de1e4091,TRWXSBQ128F93016BE,0.824925542,0.425668627,0.213964716,0.24172172,0.331638277,0.791619301,0.384606153,0.792281985,0.345357776,0.999996603,0.475966722,0.979747891
44100,128111,30.04081726,-13.22772598,44100,mp3,mix,6c33d0a483a309a62e7803eb985087b8,TRHOAQC128F92F59E6,0.664339006,0.048969936,0.944616139,0.050062362,0.113230646,0.464223772,0.141639844,0.208718851,0.43824023,0.982641041,0.994472384,0.027971892
44100,193054,29.98857117,0.330596924,44100,mp3,mix,ca0d4e3654354f11ace0852225170baa,TRRUAYW128EF357F83,0.271720082,0.919654846,0.604441762,0.156691551,0.651667476,0.035246547,0.076216549,0.911332846,0.250529438,0.017061539,0.268948317,0.973648965
44100,128111,30.04081726,-14.30046844,44100,mp3,mix,6944638a907d5d7ced4a2dc01c0ebd45,TRYNVBQ12903CE8306,0.974574745,0.404737025,1.02E-06,0.996699691,0.78145647,0.877728224,0.857447267,0.064012244,0.054098882,0.449044257,0.076975182,0.007278224
44100,128111,30.04081726,-8.235818863,44100,mp3,mix,5b5a17985bb0efb7a8f1fbc83a1a3dd9,TRLIGOY128F4285E8E,0.974695981,0.990452588,0.051901415,0.066278353,0.189803943,0.881150901,0.110852644,0.461088598,0.17312935,0.979601681,0.97467649,0.099112153
44100,128056,60.02936554,-8.743412018,22050,mp3,mix,7c915154d0ab3af091906b7ebf3929d2,TRZDCOQ12903CBD846,0.603545427,0.911084354,0.072717763,0.025981277,0.619932413,0.607390702,0.510647833,0.726591647,0.388705343,0.906142473,0.5,0.000981598
44100,128056,60.08161163,-14.73394012,22050,mp3,mix,92fa21ecf92fd6cc7a260d173931b87e,TRESVUP12903CC27D1,0.057459898,0.395084947,2.63E-06,0.999958456,0.301825255,0.085762762,0.264376193,0.019358251,0.010327245,0.037540894,0.163427234,0.000246348
44100,128056,60.02936554,-11.54660416,22050,mp3,mix,8196166622fb3f6fffa1e7163ea6b906,TRAIURW128F9352B2F,0.999935627,0.764357746,3.44E-06,0.947442412,0.997858703,0.354867101,0.957822084,0.178533912,0.069067053,0.821145177,0.387229741,0.726809025
44100,64112,30.04079437,-14.2025547,22050,mp3,mix,92d388fbf17a61441c1166740d7cec9f,TRJUAJL128F4289C42,0.0815062,0.61457473,0.020585302,0.348843366,0.747855186,0.348403543,0.795355916,0.65104866,0.346893847,0.532299459,0.080219895,0.282801837
44100,128111,30.04081726,-9.036336899,44100,mp3,mix,d1a77577c389260e90dba56f161f29eb,TRQGTBK128F425A57A,0.895203114,0.36464715,0.266997963,0.805620134,0.62682569,0.137638614,0.47168237,0.953009248,0.742808998,0.223039031,0.033848178,0.702953517
44100,128056,60.02936554,-9.680082321,22050,mp3,mix,cd6c3c8dd9d23b352698d34a5c03529f,TRPWITL128F930B987,0.085315041,0.208211571,0.003146915,0.985089958,0.075011127,0.808012009,0.376644284,0.111763239,0.032142013,0.303676695,0.975838304,0.000122313
44100,128056,60.02936554,-12.84427643,22050,mp3,mix,bef00300260c36eca3590b09fa0ccb9a,TRCBZXU128F931BB2F,0.96591711,0.778777659,0.513129294,6.70E-06,0.361161798,0.732435107,0.181542724,0.778420031,0.395221949,0.962482095,0.824683011,0.990907073
44100,64055,30.04079437,-18.18013382,22050,mp3,mix,9ed8712e1970140b9b4fda3aad168b64,TRYVPAZ128EF360187,7.94E-12,0.622012556,5.46E-10,0.99991399,0.320794135,0.575653434,0.832901478,0.23212494,0.172225386,0.935257971,4.05E-06,0.00082881
44100,128056,60.08161163,-1.882879257,22050,mp3,mix,f60c1da5f48e800eb27317edcb5d1d08,TRUNBPP128F92FFB00,0.891485572,0.909562051,0.025858946,0.34400782,0.858066022,0.163836598,0.684529662,0.917185068,0.481386304,0.001693983,2.13E-07,0.155236602
44100,128111,30.04081726,-12.0584259,44100,mp3,mix,27d8cc311e3afcddc11d011e8ff2cb9a,TRFXEZY128F427CE7D,0.886302114,0.072665654,0.304068953,0.09938439,0.612646818,0.231385291,0.409000218,0.354728788,0.702122867,0.443743169,0.879875183,0.249375835
44100,128056,60.02936554,-13.29162025,22050,mp3,mix,7bfc52e1048af6ef7e921936f570d329,TRTCNRN128F9326B7C,0.005596451,0.475985885,0.007639834,0.988746226,0.325132161,0.635980725,0.526059628,0.031705178,0.065156512,0.722150326,0.43143934,0.192624897
44100,128056,60.02936554,-13.00793457,22050,mp3,mix,4ae57900bc97f77296fe3ac1a8759f2b,TRHREEF128F932BD7C,0.162505314,0.96910125,0.419373959,0.044132236,0.244658276,0.327466667,0.188483238,0.339073241,0.708974719,0.268740267,0.591480672,0.005395317
44100,128111,30.04081726,-11.22546768,44100,mp3,mix,3b434c2173d53cc3bde2e89be1ed135b,TRRPKKC128F92FC9F9,0.890606582,0.84964174,0.274286866,0.059073843,0.116050377,0.710044265,0.177562505,0.79287684,0.742037416,0.999999046,0.990031362,0.140844196
44100,128000,60.08163452,-7.183275223,44100,mp3,mix,f75653fa49c9134cda7fea3406bdfddb,TRBPKCX128F9322348,0.049980372,0.14004001,0.809745908,0.065312289,0.131702051,0.274294704,0.242163822,0.975945354,0.507254541,0.727905095,0.032581646,0.005245901
44100,128000,60.05551147,-7.577470779,44100,mp3,mix,6ae819ff352fa6355119eb9f840ecf42,TRNQKIC128F92F87C0,0.600732505,0.332512438,0.073992513,0.238791898,0.210780665,0.683589041,0.330284864,0.061501876,0.2451341,0.871419609,0.659216046,0.999991894
44100,128056,60.02936554,-10.77544212,22050,mp3,mix,f0b9ab15168a4baba17e9ecf1841659b,TRURDCI12903CAA35D,0.998574078,0.465222538,0.025317075,0.309494287,0.823025346,0.95991838,0.556771755,0.060808994,0.045613904,0.963711381,0.358715087,0.021817971
44100,128056,60.08161163,-13.56916809,22050,mp3,mix,c3912e1e7f4e06ac1c16503dd65d43e6,TRAFVJU128F93344E1,0.558979332,0.5177356,6.79E-08,0.9999789,0.46814546,0.298354328,0.64544934,0.009026193,0.010864781,0.078050867,0.048600443,0.002074645
44100,64028,60.02936554,-10.3835144,22050,mp3,mix,167aa418469500619720c34fc19a1588,TROWPPR128F428BA55,0.772917211,0.971197188,0.054020997,0.308359325,0.957256854,0.551216304,0.573554993,0.932807922,0.254132658,0.978645444,0.155197516,0.058340359
44100,128111,30.04081726,-14.69379997,44100,mp3,mix,15a0c79ed29bfb6bfe3c66f206a68790,TRIYXGP128EF3447CF,0.358709544,0.443062067,0.470605373,0.045707606,0.0683458,0.876907587,0.183918327,0.906715155,0.646243155,1,0.999640405,0.069599368
44100,128111,30.04081726,-10.86505508,44100,mp3,mix,e60da3c20164a03795859b7c857140a1,TRJICXY128F426A24F,0.025180873,0.16031377,0.019409362,0.790027857,0.664391398,0.647012293,0.525961936,0.062036794,0.322493702,0.591444433,7.68E-06,0.007850837
44100,64055,30.04079437,-5.85786438,22050,mp3,mix,44ed885236f505fcb73a5b93494b4017,TRAJLQB128F42AAD8D,0.929821908,0.959126174,0.016670186,0.030146144,0.916757166,0.352426827,0.538690031,0.851664782,0.318164349,0.155813798,0.537666738,0.614970446
44100,64028,60.02936554,-10.93140221,22050,mp3,mix,9798eddcc59662d5b30cb2c4a414d8ca,TRZLOWX128F4285805,0.058576558,0.365885615,0.009579964,0.248908117,0.478920668,0.26599285,0.219459072,0.822041869,0.139804423,0.146844953,0.162034363,0.135508612
44100,128056,60.08161163,-8.261720657,22050,mp3,mix,4c3ca81ae7a26c559317f711d28d1220,TRRSAPH128EF35CB29,0.133833155,0.408766061,0.065072984,0.275165707,0.373372406,0.582855642,0.238713115,0.657843769,0.220081121,0.888854682,0.10908626,0.160413414
44100,128111,30.04081726,-2.721698761,44100,mp3,mix,2ad028d8d940730a1aa63add040d13d4,TRCUUPV128F1456011,0.064632975,0.056565378,0.949240208,0.008181394,0.383852571,0.03209047,0.019843772,0.956694305,0.985577703,0.389066994,0.913873017,0.00807425
44100,128056,60.02936554,-12.40330887,22050,mp3,mix,105ce7184e4d41cc4fdc242bb9b6f3f9,TRLCAWK128F93221A7,0.256311268,0.095254824,0.308812022,0.024307987,0.302499324,0.904576838,0.170960471,0.179472312,0.487951159,0.515598118,0.970417619,0.001443844
44100,128111,30.04081726,-6.565364838,44100,mp3,mix,e9c5eee6622276dde3946ac3e644416d,TRCZHKH12903CAC106,0.100133426,0.589528799,0.956234872,0.049720258,0.019169383,0.053793766,0.030498585,0.933423758,0.902347028,0.622647405,0.982389629,0.029829502
44100,128056,60.08161163,-12.18041611,22050,mp3,mix,68c34f476fa2a994b85bb676452a12dd,TRBFXNW128F92FDF48,0.996962667,0.568869114,0.870203793,0.019777138,0.948421836,0.194840237,0.177741036,0.648135066,0.350130796,0.137893155,0.13404718,0.972327709
44100,64028,60.02936554,-9.164348602,22050,mp3,mix,2eb672ea74ebc765f9b930ee97227951,TREKTOE128E07907A5,0.330788434,0.223348126,0.067865677,0.158272579,0.327628583,0.888641834,0.484332711,0.10550046,0.152683854,0.988322079,0.941366196,0.000816613
44100,128000,60.08163452,-5.084627151,44100,mp3,mix,0ec8b578a62451df0c064a553a0fc853,TRIVNCC128F427E0DB,0.043098729,0.628144443,0.986392796,0.086720094,0.149104103,0.160219207,0.022828707,0.974926829,0.94051075,0.113864481,0.958463192,0.000282369
44100,128056,60.02936554,-10.18331337,22050,mp3,mix,812f81c8f2e835f17517176a84504a48,TRHWOTI12903CD97F3,0.99863106,0.978484452,0.003661645,0.458888978,0.995096326,0.040506881,0.873203695,0.129137233,0.103953399,0.488416106,0.202620566,0.992978036
44100,128056,60.08161163,-13.79810905,22050,mp3,mix,71d674c4278b0ab70975830aa1e5f40a,TRQXZQM128F4285B27,0.146995217,0.664994895,0.026782086,0.369233042,0.443980396,0.405661166,0.433721244,0.541188717,0.170503557,0.636281133,0.843902051,0.099347264
44100,128056,60.02936554,-14.44101715,22050,mp3,mix,4a1630d3d9ada86d82706f1e79e53a93,TRGGXCV128F92E3D95,3.14E-07,0.330742955,4.73E-06,0.997482061,0.147985756,0.67156148,0.70002234,0.171468183,0.016928373,0.461981326,0.049271412,0.000274281
